Gene	Paper_title	Author	Year	Link	RPKM	Log2FC	P	Shared locus
TMEM150A	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	50.82023669	2.487175669	3.80E-03	
FGD3	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	17.38	5.60	0	
DRAM2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	134.6481204	2.48419667	1.86E-01	
RASGRP4	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	7.89	6.16	0	
PCK2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	32.80977328	2.481364449	1.23E-02	
SCARNA21	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	662.35	2.09	0	
EEF1G	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	41.52	0.61	0.00000437178	
WDFY3	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	28.46	0.35	0.00000908692	
ARHGAP45	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	45.82	6.15	0	
RCC2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	31.65	1.78	0	
GIMAP1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	19.74270613	2.464898268	4.45E-02	
MT-ND4	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	93.67	-1.23	0.00000179284	
GLDN	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	69.43670799	2.460833582	1.14E-02	
CRLF3	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	43.67242857	2.459009915	1.01E-04	
GPR160	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	4.82	4.08	0	
EML4	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	73.18886019	2.456453363	4.84E-02	
TENM4	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	40.67643141	2.45417507	6.85E-01	
MANBA	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	56.87956774	2.452885013	2.15E-04	
BTAF1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	42.27	1.74	0	
CDKN1A	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	38.65	4.25	0	
ORMDL2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	61.45408706	2.452083979	2.56E-03	
CMTM7	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	11.80	5.91	0	
CAPG	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	259.0228054	2.449273627	4.10E-05	
TCF12	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	152.6939299	2.44517481	2.43E-03	
CKLF	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	145.6679802	2.443277209	6.13E-04	
HIST1H4C	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	96.32621268	2.442527609	1.45E-01	
FAM86B1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	10.66827037	2.436085442	9.42E-01	
MED12L	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	35.66559044	2.435534211	1.12E-01	
UTP15	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	21.93657989	2.433980661	2.22E-01	
XRCC3	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	25.89104798	2.431157222	4.61E-02	
HELZ	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	83.92947682	2.430854702	3.64E-07	
CD274	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	10.11092879	2.429852437	9.50E-02	
RP11-177H13.2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	2.96	3.55	0	
ZNF347	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	16.86315624	2.422785237	6.07E-01	
MIR5190	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	59.17	3.50	0	
SORL1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	332.9284925	2.421910888	3.17E-03	
POLM	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	37.57413863	2.421630017	3.28E-02	
CXCR4	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	24.32	4.13	0.0000000003822	
MYOF	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	26.7611834	2.419544681	7.03E-06	
SSH2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	39.79	2.82	0	
CTNS	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	29.84539127	2.415662187	8.93E-03	
ID2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	595.4607061	2.413828307	2.27E-01	
