Gene	Paper_title	Author	Year	Link	RPKM	Log2FC	P	Shared locus
ITGAM	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
CISH	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
CEP295NL	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
PLA2G4A	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
PRAM1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
EMB	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ADGRG5	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ADCY7	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
NUAK2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
MAP3K8	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RBM12B-AS1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
IRAK3	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
PIK3AP1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LOC101928517	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
TOR4A	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
TRIM6-TRIM34	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ADRB2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
PATL2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LOC102724297	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ITGB2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
P2RY6	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
NRIR	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LINC01268	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
FCGBP	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
CD14	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
C10orf55	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LINC00671	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RNVU1-15	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RASSF1-AS1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
TAL1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
TMPPE	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
NCF2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
GPR132	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
BIN2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
ERN1	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
KCNK6	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
DIAPH2	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
RNVU1-14	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
LOC101927954	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
KCNK13	An environment-dependent transcriptional network specifies human microglia identity	David Gosselin, Dylan Skola, Nicole G. Coufal, Inge R. Holtman, Johannes C.M. Schlachetzki, Eniko Sajti, Baptiste N. Jaeger, Carolyn O’Connor, Conor Fitzpatrick, Martina P. Pasillas, Monique Pena, Amy Adair, David G. Gonda, Michael L. Levy, Richard M. Ransohoff, Fred H. Gage, and Christopher K. Glass	2017	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5858585/				
